image,caption_number,caption,id
448257345_ce149c2ea6.jpg,0,Egy kutya az ételt bámulja egy evő személy tányérjában.,7326
448257345_ce149c2ea6.jpg,1,"Egy személy , aki egy kutyát tart , miközben eszik .",7326
448257345_ce149c2ea6.jpg,2,Egy személy egy tányér tésztát eszik egy fekete és barna kutyával az ölében.,7326
448257345_ce149c2ea6.jpg,3,"Egy ember tésztát eszik, míg a kutya néz.",7326
448257345_ce149c2ea6.jpg,4,Valaki kék-fehér csíkos pulóverben eszik és a mellette lévő kutya érdeklődik az étele iránt.,7326
44856031_0d82c2c7d1.jpg,0,Egy barna kutyát lepermeteznek vízzel.,7327
44856031_0d82c2c7d1.jpg,1,Egy kutyának vizet spriccelnek az arcába a szabadban.,7327
44856031_0d82c2c7d1.jpg,2,Egy kutya a hátsó lábára áll és felkap egy vízfolyást.,7327
44856031_0d82c2c7d1.jpg,3,"Egy kancsó ugrik fel, vízsugár fújja ki.",7327
44856031_0d82c2c7d1.jpg,4,"Egy cserzett, kan kutya felugrik, hogy vizet igyon egy szórófejes palackból.",7327
448590900_db83c42006.jpg,0,Egy barna kutya szagolgat a zöld fű körül egy dombon.,7328
448590900_db83c42006.jpg,1,Egy kutya ás egy mezőt.,7328
448590900_db83c42006.jpg,2,"Egy kutya áll egy nagy, füves mezőn.",7328
448590900_db83c42006.jpg,3,Egy kutya egyedül sétál a mezőn.,7328
448590900_db83c42006.jpg,4,Egy piros hámos kutya illatot követ a mezőn.,7328
448658518_eec0b648a6.jpg,0,Egy nagydarab férfi feketébe öltözött egy utcasarkon egy vörös téglaépület mellett.,7329
448658518_eec0b648a6.jpg,1,Egy feketébe öltözött férfi vár az átkelőnél.,7329
448658518_eec0b648a6.jpg,2,"Egy feketébe öltözött férfi áll az utcasarkon, egy átkelő lámpa közelében.",7329
448658518_eec0b648a6.jpg,3,"Egy férfi áll a közlekedési lámpánál, és arra vár, hogy átkeljen az utcán.",7329
448658518_eec0b648a6.jpg,4,Fekete ruhás férfi a nagy téglaépület közelében várakozik a jelzésnél.,7329
448916362_17f3f1d0e1.jpg,0,Egy kutya szaladgál a mezőn lógó nyelvvel.,7330
448916362_17f3f1d0e1.jpg,1,Egy kutya szaladgál lógó nyelvvel.,7330
448916362_17f3f1d0e1.jpg,2,Egy tátott szájú kutya fut .,7330
448916362_17f3f1d0e1.jpg,3,Barna és krémszínű kutya kinyújtott nyelvvel,7330
448916362_17f3f1d0e1.jpg,4,A fehér-fekete kutya lógó nyelvvel szaladgál a pályán.,7330
449287870_f17fb825d7.jpg,0,Egy rózsaszín inget viselő női kisgyermek játszik a játszótéren.,7331
449287870_f17fb825d7.jpg,1,Egy rózsaszín és lila ruhás kislány áll a játszótéren.,7331
449287870_f17fb825d7.jpg,2,Egy nagyon fiatal lány sétál a játszótéren.,7331
449287870_f17fb825d7.jpg,3,A kislány a játszótéren játszik.,7331
449287870_f17fb825d7.jpg,4,"Fiatal gyerek rózsaszín felsőben és lila nadrágban, türkiz védőkorlátot szorongatva.",7331
449352117_63c359c6e7.jpg,0,Egy barna és fekete kölyökkutya áll a kamera mellett.,7332
449352117_63c359c6e7.jpg,1,Egy kutya rágja a fényképezőgép tokjának szíját.,7332
449352117_63c359c6e7.jpg,2,Egy kutya rágja a fényképezőgép szíját.,7332
449352117_63c359c6e7.jpg,3,Egy kis kutya rág egy fekete szíjat.,7332
449352117_63c359c6e7.jpg,4,Egy kis kutya áll a kamera mögött.,7332
450596617_ed37ec0fe4.jpg,0,Férfi és nő séta az óceán közelében.,7333
450596617_ed37ec0fe4.jpg,1,"Két ember sétál egy dekoratív korlát mellett, miközben téli felszerelést visel.",7333
450596617_ed37ec0fe4.jpg,2,Két ember sétál az óceán mellett.,7333
450596617_ed37ec0fe4.jpg,3,Két kabátos ember sétál egy kerítés mellett.,7333
450596617_ed37ec0fe4.jpg,4,Két ember együtt sétál egy hideg napon.,7333
451081733_40218cec31.jpg,0,Egy férfi a tengerparton farmerben nézi a kameráját.,7334
451081733_40218cec31.jpg,1,"Egy félmeztelen srác megfordult, és videózott valamit a tengerparton.",7334
451081733_40218cec31.jpg,2,Mezítláb férfi forgat a tengerparton.,7334
451081733_40218cec31.jpg,3,"A férfi feltekert kék farmert visel, és videokamerát tart a kezében egy köves tengerparton.",7334
451081733_40218cec31.jpg,4,A félmeztelen férfi a sziklás tengerparton üldögélve használta a fényképezőgépét.,7334
451326127_2d95a2e1c2.jpg,0,egy kutya átugrott egy kidőlt fán az erdőben,7335
451326127_2d95a2e1c2.jpg,1,Egy kutya átugrik az erdőben kidőlt fán.,7335
451326127_2d95a2e1c2.jpg,2,Egy nagy kutya átugrott egy kidőlt fán az erdőben.,7335
451326127_2d95a2e1c2.jpg,3,Nagy barna kutya átugrik egy alacsony fatörzsön egy erdős területen.,7335
451326127_2d95a2e1c2.jpg,4,A német juhászkutya átugrik egy kidőlt fán.,7335
451597318_4f370b1339.jpg,0,"Egy barna kutya felugrik, hogy elkapjon egy narancssárga játékot.",7336
451597318_4f370b1339.jpg,1,Egy kutya elkap egy korongot a levegőben.,7336
451597318_4f370b1339.jpg,2,"Egy kutya ugrál a levegőben, hogy elkapjon egy narancssárga frizbit.",7336
451597318_4f370b1339.jpg,3,"Egy kutya ugrál, hogy elkapjon egy frizbit az udvaron.",7336
451597318_4f370b1339.jpg,4,"Barna kutya felugrott narancssárga koronggal a szájában, háttérben kék és sárga játékhajóval.",7336
452345346_afe1248586.jpg,0,Egy barna-fehér kutya gumiabroncsot rág.,7337
452345346_afe1248586.jpg,1,"Egy barna-fehér, hegyes fülű kutya áll kint a homokban, kis gumit tart a szájában.",7337
452345346_afe1248586.jpg,2,"barna, fekete-fehér kutya gumit tart a szájában, miközben homokon áll",7337
452345346_afe1248586.jpg,3,Egy bullterrier terrorizál egy régi gumit a homokban.,7337
452345346_afe1248586.jpg,4,"Egy kutya áll a homokban, gumit tart a szájában.",7337
452363869_cad37e609f.jpg,0,Egy fekete kutya labdát kerget a fűben.,7338
452363869_cad37e609f.jpg,1,Egy fekete kutya labdát kerget a zöld füvön.,7338
452363869_cad37e609f.jpg,2,Egy kutya és egy labda a zöld füvön és a fák előtt.,7338
452363869_cad37e609f.jpg,3,Egy kutya labdát kerget a fűben.,7338
452363869_cad37e609f.jpg,4,"Zöld füves mező, egy fekete kutya fut a labda után.",7338
452416075_60b2bb5832.jpg,0,Egy kékbe öltözött baba ugrik kifelé.,7339
452416075_60b2bb5832.jpg,1,"Egy gyerek ugrál a trambulinon, amely a ház mellett van.",7339
452416075_60b2bb5832.jpg,2,Egy kisgyerek felugrik a trambulinra.,7339
452416075_60b2bb5832.jpg,3,egy fiatal fiú egy trambulinon ugrál a házon kívül.,7339
452416075_60b2bb5832.jpg,4,A vörös hajú kisfiú felugrik a trambulinra.,7339
452419961_6d42ab7000.jpg,0,A három gyerek egy ketrecben van.,7340
452419961_6d42ab7000.jpg,1,három gyerek van bezárva egy ketrecbe.,7340
452419961_6d42ab7000.jpg,2,Három gyerek egy fekete kutyaólban.,7340
452419961_6d42ab7000.jpg,3,Három kisgyerek van egy ketrecben.,7340
452419961_6d42ab7000.jpg,4,három jól öltözött szőke gyerek egy ketrecben.,7340
453473508_682c0a7189.jpg,0,Egy barna kutya fut át ​​a folyón.,7341
453473508_682c0a7189.jpg,1,egy köves patakban ugráló barna kutya .,7341
453473508_682c0a7189.jpg,2,Egy barna kutya szalad át sekély vízen.,7341
453473508_682c0a7189.jpg,3,Sekély vízben gázoló kutya .,7341
453473508_682c0a7189.jpg,4,egy golden retriever csobban a vízben .,7341
453756106_711c20471a.jpg,0,"Nagy , barna , bolyhos kutya kis fehér és barna kutyával egy koszos felületen .",7342
453756106_711c20471a.jpg,1,egy nagy kutya játszik egy kis kutyával a koszban.,7342
453756106_711c20471a.jpg,2,Egy kis kutya és egy nagy kutya játszik együtt.,7342
453756106_711c20471a.jpg,3,Bigg játszik kis kutyával a koszban.,7342
453756106_711c20471a.jpg,4,Két kutya játszik egymással a földben.,7342
454686980_7517fe0c2e.jpg,0,"Egy lány, aki idegesnek tűnik keresztbe tett kézzel.",7343
454686980_7517fe0c2e.jpg,1,Egy fekete inges indiai nő keresztbe tett karral áll és két másik embert néz egymással.,7343
454686980_7517fe0c2e.jpg,2,"Egy piros-fekete inges személy keresztbe fonta a karját, és a kamerába néz.",7343
454686980_7517fe0c2e.jpg,3,Egy tinédzser lány áll keresztbe tett kézzel egy forgalmas utcában.,7343
454686980_7517fe0c2e.jpg,4,Sötét inges nő egyedül áll egy sárga autó előtt.,7343
454691853_cc1e0fa6a1.jpg,0,A kutya pórázt hord a szájában.,7344
454691853_cc1e0fa6a1.jpg,1,Egy bolyhos kutya fekete pórázt hord a szájában.,7344
454691853_cc1e0fa6a1.jpg,2,"Egy nagy, szőrös barna kutya sétál pórázzal a szájában.",7344
454691853_cc1e0fa6a1.jpg,3,egy sárga kutya fekete pórázt hord .,7344
454691853_cc1e0fa6a1.jpg,4,Kutya sétál a bérletével a szájában.,7344
454709143_9c513f095c.jpg,0,"Egy kékbe öltözött férfi egy táblát tart, miközben néhány fa mögött áll egy nagy betonfal előtt, rajta piros írással.",7345
454709143_9c513f095c.jpg,1,"Egy férfi feltart egy kartontáblát a fal közelében, piros graffitivel.",7345
454709143_9c513f095c.jpg,2,"Egy fekete kabátos férfi áll két fa között, és egy táblát tart fel.",7345
454709143_9c513f095c.jpg,3,"Egy férfi áll az út szélén, kezében egy kartontábla.",7345
454709143_9c513f095c.jpg,4,Egy férfi kartontáblával áll az úton,7345
455611732_d65bf3e976.jpg,0,Egy túrázó sziklás talajon sétál egy ködös hegy tövében.,7346
455611732_d65bf3e976.jpg,1,"Egy magányos túrázó séta a földön, havas hegyi háttérrel.",7346
455611732_d65bf3e976.jpg,2,"Egy személy egyenetlen terepen túrázik, köddel és hegyekkel a háttérben.",7346
455611732_d65bf3e976.jpg,3,"Távoli személy kék hátizsákkal túrázni sziklás területen, hegyekkel a háttérben.",7346
455611732_d65bf3e976.jpg,4,Az ember túrázik.,7346
455856615_f6361d9253.jpg,0,Egy síelő repül a levegőben.,7347
455856615_f6361d9253.jpg,1,Kihúzzák a sícipőt a sílécből.,7347
455856615_f6361d9253.jpg,2,A síelő lábai egy csizmával kijönnek a sílécből és árnyékot vetnek .,7347
455856615_f6361d9253.jpg,3,"Két csizma van két sílécen, amelyek nagyon gyorsan mozognak.",7347
455856615_f6361d9253.jpg,4,Két láb sárga sícipőt visel a sílécen,7347
456299217_b2802efbc2.jpg,0,Egy lány ül kint egy nagy szökőkútnál.,7348
456299217_b2802efbc2.jpg,1,Egy nő és két másik személy ül egy dekoratív szökőkút közelében.,7348
456299217_b2802efbc2.jpg,2,Egy nő ül a falon egy nagy kúpos szökőkút mellett.,7348
456299217_b2802efbc2.jpg,3,Egy fiatal nő ül egy szökőkút közelében.,7348
456299217_b2802efbc2.jpg,4,Nő fekete pózok egy piramis szökőkút közelében.,7348
456512643_0aac2fa9ce.jpg,0,egy barna kutya szaladgál egy füves mezőn .,7349
456512643_0aac2fa9ce.jpg,1,Egy barna kutya fut a fűben.,7349
456512643_0aac2fa9ce.jpg,2,Egy kutya szaladgál a füves mezőn.,7349
456512643_0aac2fa9ce.jpg,3,Egy aranybarna kutya fut egy zöld mezőn.,7349
456512643_0aac2fa9ce.jpg,4,Egy cserzett kutya gyorsan rohan a magas zöld füvön.,7349
457631171_12b1aee828.jpg,0,Egy férfi kinyújtja a karját egy nagy sziklaképződmény előtt.,7350
457631171_12b1aee828.jpg,1,Egy ember a sivatagban.,7350
457631171_12b1aee828.jpg,2,Egy férfi pózol egy nagy sziklaformáció előtt.,7350
457631171_12b1aee828.jpg,3,Egy férfi egy hatalmas sziklaképződmény mellett állt.,7350
457631171_12b1aee828.jpg,4,"Egy férfi áll egy furcsa sziklaképződmény mellett, karjával a levegőben.",7350
457875937_982588d918.jpg,0,"Két fekete, barna és fehér kutya szaladgál a zöld fűben, feltartott fülekkel.",7351
457875937_982588d918.jpg,1,Két kutya fut egy füves területen,7351
457875937_982588d918.jpg,2,Két bolyhos kutya szaladgál a fűben.,7351
457875937_982588d918.jpg,3,Két hasonlatos kutya fut a zöld fűben.,7351
457875937_982588d918.jpg,4,Két kis kutya szaladgál a fűben.,7351
457945610_1a23b9ced0.jpg,0,Egy lány csíkos fürdőruhában ugrál az óceánba.,7352
457945610_1a23b9ced0.jpg,1,Egy csíkos fürdőruhás kislány ugrik egy nagy vízben.,7352
457945610_1a23b9ced0.jpg,2,Egy csíkos fürdőruhás kislány ugrik az óceánban.,7352
457945610_1a23b9ced0.jpg,3,egy fiatal lány csíkos fürdőruhában ugrál az óceánban.,7352
457945610_1a23b9ced0.jpg,4,lány ugrott át hullám,7352
458004873_f084c47a88.jpg,0,"Egy férfi ül egy padon, szemben egy másik férfival, aki áll.",7353
458004873_f084c47a88.jpg,1,"Egy férfi ül egy padon, míg egy másik férfi sétál feléje.",7353
458004873_f084c47a88.jpg,2,Egy személy ül a barna padon és egy zöld inges férfi áll a fekete és szürke padlón.,7353
458004873_f084c47a88.jpg,3,"A felső képen két férfi látható, akik szünetet tartanak.",7353
458004873_f084c47a88.jpg,4,"Felülről lefelé egy férfi ül egy padon, és egy álló férfi néz szembe.",7353
458183774_afe65abf67.jpg,0,Egy kutya a hátán gurul a fűben.,7354
458183774_afe65abf67.jpg,1,Egy nagy barna kutya gurul a hátán egy füves udvaron.,7354
458183774_afe65abf67.jpg,2,"Egy nagy, cserzett kutya gurul a zöld fűben.",7354
458183774_afe65abf67.jpg,3,Nagy sárga kutya gurul a zöld pázsiton.,7354
458183774_afe65abf67.jpg,4,Zöld fűben a hátán gördülő nagy kutya.,7354
458213442_12c59e61a0.jpg,0,Egy fekete-fehér kutya ugrik át egy akadályt.,7355
458213442_12c59e61a0.jpg,1,Egy fekete-fehér kutya átugrik egy rúd agility teszten.,7355
458213442_12c59e61a0.jpg,2,Egy kutya átugrik egy akadályt a füves területen.,7355
458213442_12c59e61a0.jpg,3,Egy kutya átugrik a rúdon az akadálypályán,7355
458213442_12c59e61a0.jpg,4,A fekete-fehér kutya átugrik egy akadályt.,7355
458735196_176e7df6b3.jpg,0,"Egy barna kutya bent, egy nagy rózsaszín játékkal.",7356
458735196_176e7df6b3.jpg,1,Egy ráncos arcú kutya megharap egy rózsaszín játékot.,7356
458735196_176e7df6b3.jpg,2,Egy ráncos kutya rózsaszín rágójátékkal játszik,7356
458735196_176e7df6b3.jpg,3,A kutya rózsaszín golyót hord a szájában.,7356
458735196_176e7df6b3.jpg,4," Furcsa látvány ez , egy kutya sütit szállít .",7356
459284240_5a4167bf92.jpg,0,Egy havas járdán sétáló bohóctól induló kisgyermek.,7357
459284240_5a4167bf92.jpg,1,"Többen egy havas járda felé sétálnak, köztük egy gyerek és egy bohóc",7357
459284240_5a4167bf92.jpg,2,Három felnőtt és egy kisgyermek áll egy havas ösvényen.,7357
459284240_5a4167bf92.jpg,3,"Három felnőtt és egy gyerek sétál egy aszfaltozott úton, amely hóval borított.",7357
459284240_5a4167bf92.jpg,4,"Két felnőtt, egy gyerek és egy bohóc sétál a járdán.",7357
459778335_857d8ffebf.jpg,0,Egy apa a két gyerekével az óceánon a fiatal fiúval a levegőben repül .,7358
459778335_857d8ffebf.jpg,1,Egy kisfiú kiugrik apja karjából a tengerparton.,7358
459778335_857d8ffebf.jpg,2,Egy férfi feldob egy fiút a levegőbe a tengerparton.,7358
459778335_857d8ffebf.jpg,3,"Egy felnőtt férfi egy gyereket dob ​​a levegőbe a tengerparton, miközben egy másik gyerek nézi.",7358
459778335_857d8ffebf.jpg,4,"Egy fiatal fiút megdob egy férfi, miközben egy lány néz a tengerparton.",7358
459814265_d48ba48978.jpg,0,"Egy nagy, bozontos kutya szaladgál a pitypang mezőn.",7359
459814265_d48ba48978.jpg,1,százszorszépmezőn futó kutya,7359
459814265_d48ba48978.jpg,2,"egy kutya ül a fűben, kinyújtott nyelvvel",7359
459814265_d48ba48978.jpg,3,Egy hosszú szőrű kutya tréfálkodik a sárga virágos réten.,7359
459814265_d48ba48978.jpg,4,Egy bozontos kutya játszik a füves és sárga virágos mezőben.,7359
460195978_fc522a4979.jpg,0,Egy fekete kutya a fűben egy farmernadrágos nővel.,7360
460195978_fc522a4979.jpg,1,"egy szürke, szürke pulóverben fut egy kis kutya mellett",7360
460195978_fc522a4979.jpg,2,Egy személy játszik a fekete kutyájával a fűben.,7360
460195978_fc522a4979.jpg,3,Egy nő és egy kutya fut a mezőn.,7360
460195978_fc522a4979.jpg,4,"Egy nő sárkányt repít a mezőn, miközben a kutyája néz.",7360
460350019_af60511a3b.jpg,0,Egy fekete kutya és egy piros inges nő kötélhúzást játszik.,7361
460350019_af60511a3b.jpg,1,"Egy kutya húzza a kötél egyik végét, egy lány pedig a másikat.",7361
460350019_af60511a3b.jpg,2,Egy nő kötélhúzást játszik fekete kutyájával egy fákkal körülvett barna tájon.,7361
460350019_af60511a3b.jpg,3,Egy nő játszik a rottweiler kutyájával kint.,7361
460350019_af60511a3b.jpg,4,Egy nő és egy kutya kint játszik,7361
460478198_83039f2593.jpg,0,Egy kutya egy másik kutyát üldöz a tónál.,7362
460478198_83039f2593.jpg,1,Egy husky egy barna foltos kutyát üldöz a parton .,7362
460478198_83039f2593.jpg,2,"Két kutya, egy spániel és egy husky kergeti egymást a homokon egy víz mellett.",7362
460478198_83039f2593.jpg,3,Két kutya üldözi egymást a víz közelében.,7362
460478198_83039f2593.jpg,4,Két kutya játszik a parton.,7362
460781612_6815c74d37.jpg,0,Egy fekete-fehér kutya elkap egy frizbit a levegőben.,7363
460781612_6815c74d37.jpg,1,"Egy fekete-fehér kutya középugrásban van, és frizbi van a szájában.",7363
460781612_6815c74d37.jpg,2,"Egy fekete-fehér kutya felugrik a levegőbe, hogy elkapjon egy frizbit.",7363
460781612_6815c74d37.jpg,3,"Egy kutya felugrik a levegőben, és a szájába kap egy frizbit.",7363
460781612_6815c74d37.jpg,4,"Egy fehér kutya ugrásban, tányért tart a szájában.",7363
460935487_75b2da7854.jpg,0,Egy fekete-fehér kutya fut fel egy ösvényen néhány cserepes növény felé.,7364
460935487_75b2da7854.jpg,1,"Egy kutya követ egy másik kutyát a sarkon, de hátranéz.",7364
460935487_75b2da7854.jpg,2,Egy kutya visszafordul a kamera felé néhány cserepes növény közelében.,7364
460935487_75b2da7854.jpg,3,"Egy kutya megfordul, hogy a kamerába nézzen.",7364
460935487_75b2da7854.jpg,4,"Egy fehér és fekete kutya a folyosón, tele cserepes növényekkel.",7364
460973814_5eacd1ced4.jpg,0,"egy csoport ember ül egy asztal körül, és teát vagy kávét iszik",7365
460973814_5eacd1ced4.jpg,1,Három személy ül egy asztalnál mosolyogva.,7365
460973814_5eacd1ced4.jpg,2,Három ember összegyűlik egy asztal körül italért.,7365
460973814_5eacd1ced4.jpg,3,"Három ember összegyűlik az asztal körül, és lefotózzák őket.",7365
460973814_5eacd1ced4.jpg,4,"Két nő és egy férfi ül egy asztalnál, kávéznak egy otthonban.",7365
461019788_bc0993dabd.jpg,0,Egy pár áll a dokkon a víz mellett és ölelkezik.,7366
461019788_bc0993dabd.jpg,1,"Kő dokk és pár ölelkező a végén, víz mögött.",7366
461019788_bc0993dabd.jpg,2,"Két ember ölelkezik egy kőmóló végén, amely az óceánra néz.",7366
461019788_bc0993dabd.jpg,3,Két ember ölelkezik a dokk végén.,7366
461019788_bc0993dabd.jpg,4,"Két ember áll a mólón, nézi az óceánt és ölelkezik.",7366
461505235_590102a5bf.jpg,0,Egy ember taszítja le a szikláról a víz felett.,7367
461505235_590102a5bf.jpg,1,Egy hegymászó lóg egy szikláról az óceán felett.,7367
461505235_590102a5bf.jpg,2,Egy ember egy kötélen ereszkedik le egy szikláról az óceánba.,7367
461505235_590102a5bf.jpg,3,"Egy ember felmászik egy sziklafalra, egy sziklás parton egy kötél segítségével.",7367
461505235_590102a5bf.jpg,4,A férfi felmászik a sziklán.,7367
462080147_ca088e6541.jpg,0,"egy férfi, aki egy üveg bort tart egy dobozzal a fején",7368
462080147_ca088e6541.jpg,1,"Egy férfi, aki borosüveget tart és egy dobozt visel a fején, egy fekete pulcsit viselő férfi mellett áll.",7368
462080147_ca088e6541.jpg,2,"az egyik férfi fekete kapucnis pulóvert, egy másik pedig dobozt visel a fején",7368
462080147_ca088e6541.jpg,3,"Egy személy dobozt visel a fején, és egy üveget tart a kezében, egy másik férfi pedig mellette áll.",7368
462080147_ca088e6541.jpg,4,"Két férfi, az egyiknek egy doboz a fején, kezében egy üveg",7368
462198798_89e2df0358.jpg,0,"Egy nagy, fekete kutya sétál a vízparton.",7369
462198798_89e2df0358.jpg,1,Egy fekete kutya és annak tükörképe látható egy száraz lombozattal övezett tó közelében.,7369
462198798_89e2df0358.jpg,2,Egy fekete kutya sétál a víz mellett az erdőben.,7369
462198798_89e2df0358.jpg,3,Egy fekete kutya sétál a mocsár szélén.,7369
462198798_89e2df0358.jpg,4,Egy kutya sétál egy víztest közelében.,7369
462288558_b31a8a976f.jpg,0,Egy pitbull kutya arcon harap egy másik kutyát.,7370
462288558_b31a8a976f.jpg,1,"Egy cserzett kutya kinyitja a száját, hogy megharapjon egy másik cserzett kutyát.",7370
462288558_b31a8a976f.jpg,2,Az egyik kutya meg akarja harapni a másikat.,7370
462288558_b31a8a976f.jpg,3,"Egy cimke kutya megharap egy másik barna kutyát , miközben az ágyon feküdt .",7370
462288558_b31a8a976f.jpg,4,"Két barna kutya játszik egymással, az egyiknek tátva van a szája és harapja a másik kutyát.",7370
463786229_b54c9a3436.jpg,0,Egy méh kapaszkodik egy sárga virágba.,7371
463786229_b54c9a3436.jpg,1,egy méh a virág tetején,7371
463786229_b54c9a3436.jpg,2,Egy méh ül a virágon.,7371
463786229_b54c9a3436.jpg,3,egy kis méhecske leszállt egy csomó sárga virágra,7371
463786229_b54c9a3436.jpg,4,Gyönyörű kék ​​ég és sárga virágok.,7371
463875230_f19e83d6df.jpg,0,egy rózsaszín ruhát viselő lány hintán hintázik.,7372
463875230_f19e83d6df.jpg,1,Egy kislány hintázik magasan egy fa kerítés felett a hintán.,7372
463875230_f19e83d6df.jpg,2,egy fiatal lány csákány ingben lendült fel a levegőben egy hinta garnitúrán,7372
463875230_f19e83d6df.jpg,3,A lány hintában van.,7372
463875230_f19e83d6df.jpg,4,A kislány a hintán játszott .,7372
463978865_c87c6ca84c.jpg,0,"Egy férfi ül a bal oldalon egy férfi mellett, aki egy színes épületekkel tarkított utca szélén sétál.",7373
463978865_c87c6ca84c.jpg,1,Egy férfi sétál egy ülő férfi mellett az utcán.,7373
463978865_c87c6ca84c.jpg,2,Egy raszta és hátizsákos férfi sétál a járdán színes épületekkel a háttérben.,7373
463978865_c87c6ca84c.jpg,3,Egy raszta hajú fehér férfi sétál a járdán.,7373
463978865_c87c6ca84c.jpg,4,"Két fiú a járdán, miközben autók haladnak el az úton.",7373
464116251_1ac4bc91f8.jpg,0,"Egy fekete, barna és fehér kutya ugrál át egy halom rönkön, háttérben fákkal.",7374
464116251_1ac4bc91f8.jpg,1,Egy kutya átugrik néhány fahasábon.,7374
464116251_1ac4bc91f8.jpg,2,Egy kutya átugrik egy rakás rönkön.,7374
464116251_1ac4bc91f8.jpg,3,Egy kutya átugrik egy fakupacot.,7374
464116251_1ac4bc91f8.jpg,4,Egy nagy kutya átugrál néhány rönkön egy erdei tisztáson.,7374
464251704_b0f0c4c87a.jpg,0,egy rózsaszín felsőt viselő lány himbálózik mindenfelé röpködő hajjal.,7375
464251704_b0f0c4c87a.jpg,1,Egy lány hintázik.,7375
464251704_b0f0c4c87a.jpg,2,Egy lány hintázik és lefelé néz száguldó hajjal.,7375
464251704_b0f0c4c87a.jpg,3,"Egy lány haja hullámzik mögötte, ahogy himbálózik",7375
464251704_b0f0c4c87a.jpg,4,"Egy lány hosszú hajjal repül a szellőben, miközben hintázik.",7375
464506846_1734302b58.jpg,0,egy fekete kutya szaladgál egy füves mezőn néhány bokor előtt.,7376
464506846_1734302b58.jpg,1,Egy kutya egy füves parkban ugrál és játszik.,7376
464506846_1734302b58.jpg,2,Egy kutya szájkosárral.,7376
464506846_1734302b58.jpg,3,Egy szájkosár agár ugrik át a füves talajon.,7376
464506846_1734302b58.jpg,4,A fekete kutya a levegőbe ugrik a fűben.,7376
464527562_a18f095225.jpg,0,A barna kutyának lila korongja van.,7377
464527562_a18f095225.jpg,1,A barna kutyának csukva van a szeme és egy lila frizbi a szájában.,7377
464527562_a18f095225.jpg,2,A barna-fekete kutya rózsaszín korongot tart egy zöld udvaron.,7377
464527562_a18f095225.jpg,3,A kutya visszaadja a játékot a gazdájának.,7377
464527562_a18f095225.jpg,4,Ez egy frizbi kutya.,7377
465859490_b077219424.jpg,0,"Emberek egy csoportja hallgatja, amint egy bajuszos férfi beszél a mikrofonba.",7378
465859490_b077219424.jpg,1,"Egy barna hajú hölgy ül egy asztalnál, miközben valaki beszél a mikrofonon a háttérben.",7378
465859490_b077219424.jpg,2,"Egy férfi mikrofont tart és beszél, miközben egy csoport ülő ember nézi, egy nő pedig lenéz.",7378
465859490_b077219424.jpg,3,Egy nő az asztalnál lenézett.,7378
465859490_b077219424.jpg,4,"Az emberek asztalhoz ülnek, miközben egy férfi mikrofonnal beszél.",7378
465994762_1760e83c5d.jpg,0,barna kutya ugrik át a láncon .,7379
465994762_1760e83c5d.jpg,1,Egy kutya átugrik a láncon.,7379
465994762_1760e83c5d.jpg,2,Egy kutya átugrik a láncon.,7379
465994762_1760e83c5d.jpg,3,Egy agár átugrik a láncon.,7379
465994762_1760e83c5d.jpg,4,Barna kutya átugrik egy kavicsos úton felfüggesztett láncon.,7379
466176275_f40d37851e.jpg,0,Egy szürke  labradoodle  átugrik egy másik nagy kutyán.,7380
466176275_f40d37851e.jpg,1,az egyik szürke tócsa a levegőben ugrál egy másik cserzett kutya előtt,7380
466176275_f40d37851e.jpg,2,Két kutya üldözi egymást az udvaron.,7380
466176275_f40d37851e.jpg,3,Két kutya játszik a fűben.,7380
466176275_f40d37851e.jpg,4,"Két kutya, a szürke uszkár magasan a levegőben játszik a füvön.",7380
466956209_2ffcea3941.jpg,0,Egy távoli ember egy nagyon puszta hegyre mászik fel.,7381
466956209_2ffcea3941.jpg,1,"Panorámás távoli kilátás egy sziklamászóról, aki felfelé megy egy meredek hegyfalon.",7381
466956209_2ffcea3941.jpg,2,személy sziklamászás,7381
466956209_2ffcea3941.jpg,3,"Van egy személy, aki egy nagyon meredek sziklafalat szab meg.",7381
466956209_2ffcea3941.jpg,4,Ez a személy egy hegy oldalára mászik.,7381
466956675_a2fb6bf901.jpg,0,egy puszta sziklafalra mászó férfi,7382
466956675_a2fb6bf901.jpg,1,Egy személy megmászik egy nagy hegyoldalt.,7382
466956675_a2fb6bf901.jpg,2,Egy személy felmászik egy sziklafalra.,7382
466956675_a2fb6bf901.jpg,3,Sziklamászó,7382
466956675_a2fb6bf901.jpg,4,Egy hegymászó felmászik a hegyre,7382
467858872_f3431df682.jpg,0,"Két kutya lehajol és az árokba néz, hogy nyomozzon.",7383
467858872_f3431df682.jpg,1,"Két kutya kotorászik egy nagy szikla alatt, fenekével a kamerába.",7383
467858872_f3431df682.jpg,2,"Két kutyát csak a farkukkal és a hátukkal mutatnak be, amint a földben kotorásznak.",7383
467858872_f3431df682.jpg,3,"Két kutya a földet szimatol, farkával a levegőben.",7383
467858872_f3431df682.jpg,4,"Két kutya lehajtott fejjel egy lyukon, és a farkukat egyenesen felfelé tartja.",7383
467960888_6943257534.jpg,0,Egy fekete kutya fut végig az óceán szélén.,7384
467960888_6943257534.jpg,1,Egy fekete kutya fut végig a parton.,7384
